reg;date_de_passage;sursaud_cl_age_corona;nbre_pass_corona;nbre_pass_tot;nbre_hospit_corona;nbre_pass_corona_h;nbre_pass_corona_f;nbre_pass_tot_h;nbre_pass_tot_f;nbre_hospit_corona_h;nbre_hospit_corona_f;nbre_acte_corona;nbre_acte_tot;nbre_acte_corona_h;nbre_acte_corona_f;nbre_acte_tot_h;nbre_acte_tot_f
76;2020-11-23;A;0;619;0;;;;;;;2;77;;;;
76;2020-11-23;B;9;1042;1;;;;;;;5;111;;;;
76;2020-11-23;C;16;660;5;;;;;;;5;57;;;;
76;2020-11-23;D;7;324;6;;;;;;;2;25;;;;
76;2020-11-23;E;28;623;24;;;;;;;0;29;;;;
76;2020-11-24;0;58;2979;34;31;27;1558;1421;19;15;15;341;3;12;119;222
76;2020-11-24;A;1;522;0;;;;;;;0;89;;;;
76;2020-11-24;B;8;1039;4;;;;;;;11;136;;;;
76;2020-11-24;C;14;572;5;;;;;;;3;64;;;;
76;2020-11-24;D;8;309;4;;;;;;;1;21;;;;
76;2020-11-24;E;27;537;21;;;;;;;0;31;;;;
76;2020-11-25;0;50;3041;28;27;23;1512;1529;18;10;17;350;11;6;162;188
76;2020-11-25;A;0;503;0;;;;;;;3;93;;;;
76;2020-11-25;B;10;1089;0;;;;;;;8;135;;;;
76;2020-11-25;C;14;573;7;;;;;;;5;63;;;;
76;2020-11-25;D;6;309;4;;;;;;;1;19;;;;
76;2020-11-25;E;20;567;17;;;;;;;0;40;;;;
76;2020-11-26;0;36;3039;21;17;19;1542;1497;10;11;29;340;15;14;138;202
76;2020-11-26;A;1;592;0;;;;;;;3;89;;;;
76;2020-11-26;B;7;1042;3;;;;;;;17;136;;;;
76;2020-11-26;C;10;562;5;;;;;;;7;53;;;;
76;2020-11-26;D;9;314;5;;;;;;;2;30;;;;
76;2020-11-26;E;9;529;8;;;;;;;0;32;;;;
76;2020-11-27;0;45;3264;25;18;27;1673;1591;12;13;8;357;3;5;153;204
76;2020-11-27;A;2;637;0;;;;;;;1;81;;;;
76;2020-11-27;B;13;1113;3;;;;;;;4;151;;;;
76;2020-11-27;C;13;595;6;;;;;;;3;61;;;;
76;2020-11-27;D;6;332;5;;;;;;;0;23;;;;
76;2020-11-27;E;11;587;11;;;;;;;0;41;;;;
76;2020-11-28;0;46;3063;26;23;23;1580;1483;13;13;14;485;7;7;195;290
76;2020-11-28;A;2;512;1;;;;;;;2;103;;;;
76;2020-11-28;B;16;1079;4;;;;;;;7;185;;;;
76;2020-11-28;C;10;611;6;;;;;;;4;91;;;;
76;2020-11-28;D;4;333;3;;;;;;;0;30;;;;
76;2020-11-28;E;14;528;12;;;;;;;1;76;;;;
76;2020-11-29;0;45;2833;30;23;22;1437;1396;18;12;14;489;5;9;202;287
76;2020-11-29;A;2;507;1;;;;;;;3;154;;;;
76;2020-11-29;B;10;1000;3;;;;;;;7;191;;;;
76;2020-11-29;C;7;567;5;;;;;;;2;67;;;;
76;2020-11-29;D;4;266;1;;;;;;;1;21;;;;
76;2020-11-29;E;22;493;20;;;;;;;1;56;;;;
76;2020-11-30;0;55;3342;26;25;30;1691;1651;12;14;18;324;7;11;135;187
76;2020-11-30;A;2;613;2;;;;;;;1;75;;;;
76;2020-11-30;B;18;1124;1;;;;;;;9;145;;;;
76;2020-11-30;C;11;708;5;;;;;;;3;59;;;;
76;2020-11-30;D;7;361;4;;;;;;;3;12;;;;
76;2020-11-30;E;17;536;14;;;;;;;2;33;;;;
76;2020-12-01;0;51;3069;29;31;20;1553;1516;23;6;7;316;2;5;124;190
76;2020-12-01;A;1;529;0;;;;;;;1;79;;;;
76;2020-12-01;B;16;1042;1;;;;;;;4;116;;;;
76;2020-12-01;C;13;612;8;;;;;;;1;64;;;;
76;2020-12-01;D;9;328;9;;;;;;;0;20;;;;
76;2020-12-01;E;12;558;11;;;;;;;1;37;;;;
76;2020-12-02;0;30;2930;20;19;11;1470;1460;13;7;9;317;4;5;115;202
76;2020-12-02;A;1;480;0;;;;;;;2;72;;;;
76;2020-12-02;B;1;1026;0;;;;;;;2;131;;;;
76;2020-12-02;C;11;609;5;;;;;;;2;46;;;;
76;2020-12-02;D;7;299;6;;;;;;;1;22;;;;
76;2020-12-02;E;10;516;9;;;;;;;2;45;;;;
76;2020-12-03;0;48;3222;32;26;22;1628;1594;19;13;17;338;8;9;140;198
76;2020-12-03;A;0;644;0;;;;;;;3;89;;;;
76;2020-12-03;B;9;1076;1;;;;;;;6;120;;;;
76;2020-12-03;C;12;609;8;;;;;;;3;52;;;;
76;2020-12-03;D;10;324;8;;;;;;;1;29;;;;
76;2020-12-03;E;17;569;15;;;;;;;4;48;;;;
76;2020-12-04;0;45;3109;31;23;22;1593;1516;16;15;11;324;4;7;131;193
76;2020-12-04;A;0;568;0;;;;;;;1;96;;;;
76;2020-12-04;B;7;1003;1;;;;;;;6;123;;;;
76;2020-12-04;C;18;600;11;;;;;;;3;58;;;;
76;2020-12-04;D;6;341;6;;;;;;;1;19;;;;
76;2020-12-04;E;14;597;13;;;;;;;0;28;;;;
76;2020-12-05;0;40;2997;22;15;25;1505;1492;11;11;16;482;8;8;206;276
76;2020-12-05;A;2;511;0;;;;;;;1;116;;;;
76;2020-12-05;B;8;1021;0;;;;;;;10;160;;;;
76;2020-12-05;C;5;585;3;;;;;;;3;98;;;;
76;2020-12-05;D;9;313;5;;;;;;;2;36;;;;
76;2020-12-05;E;16;567;14;;;;;;;0;72;;;;
76;2020-12-06;0;40;2714;23;22;18;1401;1313;13;10;17;473;4;13;169;302
76;2020-12-06;A;1;475;0;;;;;;;0;132;;;;
76;2020-12-06;B;13;963;1;;;;;;;9;162;;;;
76;2020-12-06;C;3;593;2;;;;;;;4;64;;;;
76;2020-12-06;D;2;234;2;;;;;;;3;33;;;;
76;2020-12-06;E;21;449;18;;;;;;;1;82;;;;
76;2020-12-07;0;29;3217;21;15;14;1604;1613;12;9;8;324;3;5;126;198
76;2020-12-07;A;1;505;0;;;;;;;1;94;;;;
76;2020-12-07;B;6;1077;3;;;;;;;4;111;;;;
76;2020-12-07;C;6;662;4;;;;;;;3;50;;;;
76;2020-12-07;D;6;327;4;;;;;;;0;22;;;;
76;2020-12-07;E;10;646;10;;;;;;;0;47;;;;
76;2020-12-08;0;36;3054;19;18;18;1596;1458;10;9;10;309;3;5;103;197
76;2020-12-08;A;2;522;1;;;;;;;2;64;;;;
76;2020-12-08;B;10;1055;0;;;;;;;6;147;;;;
76;2020-12-08;C;3;543;2;;;;;;;2;48;;;;
76;2020-12-08;D;6;326;4;;;;;;;0;20;;;;
76;2020-12-08;E;15;608;12;;;;;;;0;30;;;;
76;2020-12-09;0;32;2951;21;15;17;1556;1395;10;11;11;352;2;7;141;206
76;2020-12-09;A;0;538;0;;;;;;;1;77;;;;
76;2020-12-09;B;8;963;3;;;;;;;8;160;;;;
76;2020-12-09;C;10;605;4;;;;;;;2;62;;;;
76;2020-12-09;D;2;297;2;;;;;;;0;9;;;;
76;2020-12-09;E;12;548;12;;;;;;;0;43;;;;
76;2020-12-10;0;43;2982;24;21;22;1536;1446;13;11;9;285;5;2;109;171
76;2020-12-10;A;0;546;0;;;;;;;1;69;;;;
76;2020-12-10;B;11;1050;1;;;;;;;4;114;;;;
76;2020-12-10;C;10;546;6;;;;;;;2;50;;;;
76;2020-12-10;D;6;300;4;;;;;;;1;18;;;;
76;2020-12-10;E;16;540;13;;;;;;;1;34;;;;
76;2020-12-11;0;34;3132;21;17;17;1525;1607;8;13;9;341;4;5;116;220
76;2020-12-11;A;1;504;0;;;;;;;1;95;;;;
76;2020-12-11;B;8;1010;2;;;;;;;7;124;;;;
76;2020-12-11;C;6;675;2;;;;;;;0;55;;;;
76;2020-12-11;D;5;311;5;;;;;;;0;17;;;;
76;2020-12-11;E;14;632;12;;;;;;;1;50;;;;
76;2020-12-12;0;47;3122;24;23;24;1575;1547;15;9;11;584;4;7;242;342
76;2020-12-12;A;1;501;0;;;;;;;2;167;;;;
76;2020-12-12;B;14;1098;2;;;;;;;5;209;;;;
76;2020-12-12;C;10;625;5;;;;;;;3;98;;;;
76;2020-12-12;D;7;332;4;;;;;;;0;37;;;;
76;2020-12-12;E;15;566;13;;;;;;;1;73;;;;
76;2020-12-13;0;35;2921;23;18;17;1495;1426;15;8;15;550;6;9;212;338
76;2020-12-13;A;1;517;0;;;;;;;1;171;;;;
76;2020-12-13;B;8;1024;1;;;;;;;11;190;;;;
76;2020-12-13;C;8;597;5;;;;;;;1;91;;;;
76;2020-12-13;D;6;277;6;;;;;;;1;32;;;;
76;2020-12-13;E;12;505;11;;;;;;;1;66;;;;
76;2020-12-14;0;38;3394;16;17;21;1739;1655;10;6;13;401;3;10;158;241
76;2020-12-14;A;1;639;0;;;;;;;1;94;;;;
76;2020-12-14;B;8;1180;0;;;;;;;6;166;;;;
76;2020-12-14;C;7;704;1;;;;;;;4;76;;;;
76;2020-12-14;D;6;312;3;;;;;;;1;27;;;;
76;2020-12-14;E;16;558;12;;;;;;;1;38;;;;
76;2020-12-15;0;36;3120;19;23;13;1587;1532;12;7;6;335;0;6;144;190
76;2020-12-15;A;1;535;0;;;;;;;1;94;;;;
76;2020-12-15;B;11;1097;4;;;;;;;3;136;;;;
76;2020-12-15;C;9;645;2;;;;;;;2;49;;;;
76;2020-12-15;D;6;299;5;;;;;;;0;13;;;;
76;2020-12-15;E;9;544;8;;;;;;;0;43;;;;
76;2020-12-16;0;37;3076;22;22;15;1581;1495;13;9;19;336;8;11;126;210
76;2020-12-16;A;1;494;0;;;;;;;5;80;;;;
76;2020-12-16;B;4;1081;1;;;;;;;9;135;;;;
76;2020-12-16;C;11;629;5;;;;;;;2;54;;;;
76;2020-12-16;D;5;322;4;;;;;;;2;22;;;;
76;2020-12-16;E;16;550;12;;;;;;;1;45;;;;
76;2020-12-17;0;50;3116;32;28;22;1554;1562;19;13;12;305;3;9;112;193
76;2020-12-17;A;0;557;0;;;;;;;1;60;;;;
76;2020-12-17;B;7;1050;2;;;;;;;2;116;;;;
76;2020-12-17;C;12;631;5;;;;;;;6;61;;;;
76;2020-12-17;D;11;307;8;;;;;;;2;28;;;;
76;2020-12-17;E;20;571;17;;;;;;;1;40;;;;
76;2020-12-18;0;45;3294;25;23;22;1663;1631;15;10;18;357;9;9;154;203
76;2020-12-18;A;2;544;1;;;;;;;1;85;;;;
76;2020-12-18;B;14;1111;3;;;;;;;13;145;;;;
76;2020-12-18;C;8;674;2;;;;;;;3;46;;;;
76;2020-12-18;D;5;353;5;;;;;;;1;20;;;;
76;2020-12-18;E;16;612;14;;;;;;;0;61;;;;
76;2020-12-19;0;53;3265;33;23;30;1638;1627;17;16;18;559;10;8;220;339
76;2020-12-19;A;3;537;1;;;;;;;3;138;;;;
76;2020-12-19;B;8;1131;2;;;;;;;10;217;;;;
76;2020-12-19;C;16;706;8;;;;;;;0;76;;;;
76;2020-12-19;D;10;327;8;;;;;;;2;36;;;;
76;2020-12-19;E;16;564;14;;;;;;;3;92;;;;
76;2020-12-20;0;49;2909;26;20;29;1505;1404;13;13;16;537;7;9;223;314
76;2020-12-20;A;1;507;0;;;;;;;2;168;;;;
76;2020-12-20;B;12;1033;4;;;;;;;8;161;;;;
76;2020-12-20;C;12;611;6;;;;;;;3;89;;;;
76;2020-12-20;D;3;291;2;;;;;;;1;46;;;;
76;2020-12-20;E;21;467;14;;;;;;;2;73;;;;
76;2020-12-21;0;56;3282;29;26;30;1664;1617;16;13;9;313;6;3;130;183
76;2020-12-21;A;2;476;1;;;;;;;1;86;;;;
76;2020-12-21;B;16;1123;1;;;;;;;3;106;;;;
76;2020-12-21;C;14;727;7;;;;;;;5;65;;;;
76;2020-12-21;D;7;372;5;;;;;;;0;20;;;;
76;2020-12-21;E;17;584;15;;;;;;;0;36;;;;
76;2020-12-22;0;54;3165;35;27;27;1593;1572;19;16;15;353;8;7;131;222
76;2020-12-22;A;0;457;0;;;;;;;2;72;;;;
76;2020-12-22;B;7;1081;1;;;;;;;8;150;;;;
76;2020-12-22;C;12;648;7;;;;;;;3;61;;;;
76;2020-12-22;D;5;358;3;;;;;;;1;24;;;;
76;2020-12-22;E;30;621;24;;;;;;;1;46;;;;
76;2020-12-23;0;41;2967;24;21;20;1525;1440;13;11;13;348;2;11;127;221
76;2020-12-23;A;1;416;1;;;;;;;1;89;;;;
76;2020-12-23;B;12;1026;3;;;;;;;4;115;;;;
76;2020-12-23;C;7;604;2;;;;;;;3;73;;;;
76;2020-12-23;D;1;327;1;;;;;;;3;22;;;;
76;2020-12-23;E;20;594;17;;;;;;;2;49;;;;
76;2020-12-24;0;42;2791;25;23;19;1470;1320;14;11;11;310;3;8;113;197
76;2020-12-24;A;2;421;1;;;;;;;0;70;;;;
76;2020-12-24;B;12;851;2;;;;;;;3;104;;;;
76;2020-12-24;C;8;601;4;;;;;;;2;57;;;;
76;2020-12-24;D;4;329;4;;;;;;;3;18;;;;
76;2020-12-24;E;16;589;14;;;;;;;3;61;;;;
76;2020-12-25;0;28;2757;12;14;14;1381;1376;5;7;17;488;8;9;203;280
76;2020-12-25;A;0;439;0;;;;;;;4;138;;;;
76;2020-12-25;B;7;960;0;;;;;;;9;180;;;;
76;2020-12-25;C;8;553;2;;;;;;;3;81;;;;
76;2020-12-25;D;2;296;2;;;;;;;1;34;;;;
76;2020-12-25;E;11;508;8;;;;;;;0;55;;;;
76;2020-12-26;0;41;3311;22;16;25;1651;1660;13;9;12;583;3;6;203;364
76;2020-12-26;A;0;500;0;;;;;;;1;147;;;;
76;2020-12-26;B;11;1103;2;;;;;;;8;200;;;;
76;2020-12-26;C;12;680;5;;;;;;;3;106;;;;
76;2020-12-26;D;6;379;5;;;;;;;0;43;;;;
76;2020-12-26;E;12;649;10;;;;;;;0;86;;;;
76;2020-12-27;0;36;2966;23;24;12;1440;1526;16;7;17;574;10;7;208;364
76;2020-12-27;A;1;465;0;;;;;;;0;142;;;;
76;2020-12-27;B;12;1059;4;;;;;;;8;222;;;;
76;2020-12-27;C;4;627;3;;;;;;;6;99;;;;
76;2020-12-27;D;8;287;5;;;;;;;1;36;;;;
76;2020-12-27;E;11;528;11;;;;;;;2;75;;;;
76;2020-12-28;0;47;3304;27;24;23;1715;1588;17;10;11;383;4;7;144;239
76;2020-12-28;A;1;442;0;;;;;;;0;83;;;;
76;2020-12-28;B;12;1106;3;;;;;;;6;144;;;;
76;2020-12-28;C;9;728;3;;;;;;;2;82;;;;
76;2020-12-28;D;7;377;5;;;;;;;2;29;;;;
76;2020-12-28;E;18;651;16;;;;;;;1;45;;;;
76;2020-12-29;0;48;3294;28;22;26;1662;1632;12;16;10;400;6;4;146;251
76;2020-12-29;A;0;445;0;;;;;;;1;78;;;;
76;2020-12-29;B;9;1070;1;;;;;;;7;161;;;;
76;2020-12-29;C;13;758;7;;;;;;;2;67;;;;
76;2020-12-29;D;10;385;6;;;;;;;0;38;;;;
76;2020-12-29;E;16;636;14;;;;;;;0;55;;;;
76;2020-12-30;0;46;3243;28;18;28;1641;1602;12;16;10;411;5;5;152;254
76;2020-12-30;A;1;468;0;;;;;;;5;89;;;;
76;2020-12-30;B;9;1125;0;;;;;;;2;164;;;;
76;2020-12-30;C;5;659;2;;;;;;;3;77;;;;
76;2020-12-30;D;9;368;8;;;;;;;0;32;;;;
76;2020-12-30;E;22;623;18;;;;;;;3;54;;;;
76;2020-12-31;0;41;2999;26;21;20;1492;1507;15;11;17;356;6;11;130;224
76;2020-12-31;A;0;441;0;;;;;;;1;84;;;;
76;2020-12-31;B;6;943;2;;;;;;;7;116;;;;
76;2020-12-31;C;9;635;2;;;;;;;6;51;;;;
76;2020-12-31;D;8;384;7;;;;;;;2;25;;;;
76;2020-12-31;E;18;596;15;;;;;;;1;80;;;;
76;2021-01-01;0;48;3190;22;23;25;1614;1576;13;9;11;528;8;3;188;330
76;2021-01-01;A;0;486;0;;;;;;;1;134;;;;
76;2021-01-01;B;18;1228;2;;;;;;;6;181;;;;
76;2021-01-01;C;11;666;7;;;;;;;3;79;;;;
76;2021-01-01;D;3;275;0;;;;;;;0;40;;;;
76;2021-01-01;E;16;535;13;;;;;;;1;94;;;;
76;2021-01-02;0;42;3360;15;20;22;1665;1695;6;9;20;606;4;16;243;363
76;2021-01-02;A;0;497;0;;;;;;;2;128;;;;
76;2021-01-02;B;17;1208;2;;;;;;;11;226;;;;
76;2021-01-02;C;7;711;2;;;;;;;3;105;;;;
76;2021-01-02;D;7;343;2;;;;;;;2;47;;;;
76;2021-01-02;E;11;601;9;;;;;;;2;100;;;;
76;2021-01-03;0;43;2950;19;16;27;1448;1502;9;10;35;529;13;22;200;329
76;2021-01-03;A;2;457;0;;;;;;;1;108;;;;
76;2021-01-03;B;9;1090;0;;;;;;;25;224;;;;
76;2021-01-03;C;12;630;5;;;;;;;5;93;;;;
76;2021-01-03;D;7;283;4;;;;;;;1;33;;;;
76;2021-01-03;E;13;490;10;;;;;;;3;70;;;;
76;2021-01-04;0;47;3396;24;20;27;1699;1697;13;11;20;456;3;17;177;276
76;2021-01-04;A;1;524;0;;;;;;;1;103;;;;
76;2021-01-04;B;12;1138;2;;;;;;;14;208;;;;
76;2021-01-04;C;12;730;4;;;;;;;3;72;;;;
76;2021-01-04;D;3;363;2;;;;;;;1;24;;;;
76;2021-01-04;E;19;641;16;;;;;;;1;49;;;;
76;2021-01-05;0;44;3084;28;23;21;1488;1596;15;13;7;413;2;5;158;253
76;2021-01-05;A;2;484;1;;;;;;;1;105;;;;
76;2021-01-05;B;5;1068;1;;;;;;;4;182;;;;
76;2021-01-05;C;13;647;6;;;;;;;1;66;;;;
76;2021-01-05;D;10;324;9;;;;;;;0;21;;;;
76;2021-01-05;E;14;561;11;;;;;;;1;39;;;;
76;2021-01-06;0;51;3245;36;21;30;1642;1603;17;19;25;322;10;15;130;192
76;2021-01-06;A;1;515;0;;;;;;;5;69;;;;
76;2021-01-06;B;8;1099;2;;;;;;;14;145;;;;
76;2021-01-06;C;11;674;4;;;;;;;5;57;;;;
76;2021-01-06;D;11;338;11;;;;;;;1;21;;;;
76;2021-01-06;E;20;619;19;;;;;;;0;30;;;;
76;2021-01-07;0;58;3143;35;31;27;1581;1562;16;19;17;345;5;12;117;228
76;2021-01-07;A;1;549;1;;;;;;;2;70;;;;
76;2021-01-07;B;10;1078;1;;;;;;;10;156;;;;
76;2021-01-07;C;13;619;6;;;;;;;2;53;;;;
76;2021-01-07;D;12;325;11;;;;;;;0;18;;;;
76;2021-01-07;E;22;572;16;;;;;;;3;48;;;;
76;2021-01-08;0;61;3216;43;35;26;1606;1610;24;19;12;389;6;6;143;246
76;2021-01-08;A;0;541;0;;;;;;;1;96;;;;
76;2021-01-08;B;10;1081;4;;;;;;;8;146;;;;
76;2021-01-08;C;18;641;11;;;;;;;2;70;;;;
76;2021-01-08;D;10;321;6;;;;;;;0;24;;;;
76;2021-01-08;E;23;632;22;;;;;;;1;53;;;;
76;2021-01-09;0;57;3042;40;33;24;1488;1554;28;12;18;538;7;11;223;313
76;2021-01-09;A;0;515;0;;;;;;;0;138;;;;
76;2021-01-09;B;12;1055;4;;;;;;;9;201;;;;
76;2021-01-09;C;14;581;10;;;;;;;5;87;;;;
76;2021-01-09;D;10;307;7;;;;;;;1;38;;;;
76;2021-01-09;E;21;584;19;;;;;;;3;74;;;;
76;2021-01-10;0;50;2743;34;23;27;1350;1393;19;15;26;540;17;9;202;335
76;2021-01-10;A;2;467;1;;;;;;;2;127;;;;
76;2021-01-10;B;11;1041;2;;;;;;;15;216;;;;
76;2021-01-10;C;7;514;5;;;;;;;6;86;;;;
76;2021-01-10;D;5;228;5;;;;;;;2;37;;;;
76;2021-01-10;E;25;492;21;;;;;;;1;73;;;;
76;2021-01-11;0;77;3418;47;45;32;1692;1725;33;14;27;404;15;12;165;236
76;2021-01-11;A;0;580;0;;;;;;;6;93;;;;
76;2021-01-11;B;16;1119;1;;;;;;;18;180;;;;
76;2021-01-11;C;18;695;14;;;;;;;0;67;;;;
76;2021-01-11;D;14;391;11;;;;;;;2;25;;;;
76;2021-01-11;E;29;633;21;;;;;;;1;39;;;;
76;2021-01-12;0;75;3192;44;40;35;1604;1588;26;18;18;337;9;9;117;218
76;2021-01-12;A;0;559;0;;;;;;;2;86;;;;
76;2021-01-12;B;8;1106;1;;;;;;;11;137;;;;
76;2021-01-12;C;26;658;11;;;;;;;3;67;;;;
76;2021-01-12;D;22;288;18;;;;;;;1;21;;;;
76;2021-01-12;E;19;580;14;;;;;;;1;26;;;;
76;2021-01-13;0;67;3163;36;41;26;1620;1542;22;14;11;339;6;5;149;190
76;2021-01-13;A;0;510;0;;;;;;;0;87;;;;
76;2021-01-13;B;16;1128;3;;;;;;;7;130;;;;
76;2021-01-13;C;18;631;6;;;;;;;4;67;;;;
76;2021-01-13;D;13;298;11;;;;;;;0;23;;;;
76;2021-01-13;E;20;596;16;;;;;;;0;31;;;;
76;2021-01-14;0;66;3229;42;36;30;1662;1567;25;17;12;386;5;7;150;236
76;2021-01-14;A;0;613;0;;;;;;;1;104;;;;
76;2021-01-14;B;17;1150;4;;;;;;;9;165;;;;
76;2021-01-14;C;18;579;10;;;;;;;2;66;;;;
76;2021-01-14;D;11;302;9;;;;;;;0;14;;;;
76;2021-01-14;E;20;585;19;;;;;;;0;37;;;;
76;2021-01-15;0;59;3357;32;38;21;1727;1630;24;8;20;360;8;12;125;235
76;2021-01-15;A;0;592;0;;;;;;;3;87;;;;
76;2021-01-15;B;5;1089;1;;;;;;;9;131;;;;
76;2021-01-15;C;18;650;3;;;;;;;8;74;;;;
76;2021-01-15;D;14;364;10;;;;;;;0;23;;;;
76;2021-01-15;E;22;661;18;;;;;;;0;45;;;;
76;2021-01-16;0;85;3249;51;44;41;1648;1600;32;19;21;566;10;11;220;340
76;2021-01-16;A;2;561;0;;;;;;;5;179;;;;
76;2021-01-16;B;21;1168;4;;;;;;;9;186;;;;
76;2021-01-16;C;17;607;9;;;;;;;6;75;;;;
76;2021-01-16;D;14;316;11;;;;;;;1;37;;;;
76;2021-01-16;E;31;597;27;;;;;;;0;89;;;;
76;2021-01-17;0;51;2935;23;30;21;1518;1417;14;9;29;588;8;21;229;353
76;2021-01-17;A;0;555;0;;;;;;;3;181;;;;
76;2021-01-17;B;14;1044;3;;;;;;;17;206;;;;
76;2021-01-17;C;16;579;6;;;;;;;6;87;;;;
76;2021-01-17;D;9;264;8;;;;;;;3;41;;;;
76;2021-01-17;E;12;493;6;;;;;;;0;73;;;;
76;2021-01-18;0;70;3660;43;38;32;1893;1767;26;17;19;370;8;11;157;213
76;2021-01-18;A;0;686;0;;;;;;;5;99;;;;
76;2021-01-18;B;11;1231;2;;;;;;;9;144;;;;
76;2021-01-18;C;18;747;9;;;;;;;3;72;;;;
76;2021-01-18;D;20;359;17;;;;;;;0;12;;;;
76;2021-01-18;E;21;637;15;;;;;;;2;43;;;;
76;2021-01-19;0;71;3475;47;31;40;1767;1708;25;22;21;358;9;12;157;201
76;2021-01-19;A;1;681;1;;;;;;;3;111;;;;
76;2021-01-19;B;16;1156;7;;;;;;;11;138;;;;
76;2021-01-19;C;19;703;9;;;;;;;5;50;;;;
76;2021-01-19;D;11;333;9;;;;;;;2;20;;;;
76;2021-01-19;E;24;602;21;;;;;;;0;39;;;;
76;2021-01-20;0;81;3102;50;46;35;1581;1521;29;21;20;356;8;12;144;207
76;2021-01-20;A;1;557;0;;;;;;;2;99;;;;
76;2021-01-20;B;20;1073;4;;;;;;;10;152;;;;
76;2021-01-20;C;19;588;14;;;;;;;8;65;;;;
76;2021-01-20;D;13;297;10;;;;;;;0;6;;;;
76;2021-01-20;E;28;587;22;;;;;;;0;34;;;;
76;2021-01-21;0;99;3213;58;57;42;1588;1623;37;21;23;391;7;16;145;240
76;2021-01-21;A;3;591;0;;;;;;;6;110;;;;
76;2021-01-21;B;24;1121;4;;;;;;;11;165;;;;
76;2021-01-21;C;25;616;10;;;;;;;3;48;;;;
76;2021-01-21;D;17;298;17;;;;;;;2;32;;;;
76;2021-01-21;E;30;587;27;;;;;;;1;35;;;;
76;2021-01-22;0;92;3270;54;38;54;1588;1682;26;28;15;404;5;10;156;245
76;2021-01-22;A;4;575;0;;;;;;;4;112;;;;
76;2021-01-22;B;19;1087;1;;;;;;;6;158;;;;
76;2021-01-22;C;21;653;14;;;;;;;3;57;;;;
76;2021-01-22;D;13;351;9;;;;;;;0;19;;;;
76;2021-01-22;E;35;603;30;;;;;;;2;58;;;;
76;2021-01-23;0;85;3115;45;51;34;1611;1504;30;15;25;626;11;14;240;375
76;2021-01-23;A;5;571;3;;;;;;;0;191;;;;
76;2021-01-23;B;21;1067;2;;;;;;;11;212;;;;
76;2021-01-23;C;21;667;11;;;;;;;8;106;;;;
76;2021-01-23;D;8;270;7;;;;;;;1;40;;;;
76;2021-01-23;E;30;540;22;;;;;;;5;77;;;;
76;2021-01-24;0;73;2936;35;32;41;1475;1460;18;17;25;602;7;17;224;358
76;2021-01-24;A;2;578;0;;;;;;;5;204;;;;
76;2021-01-24;B;21;1098;1;;;;;;;12;216;;;;
76;2021-01-24;C;21;583;9;;;;;;;4;81;;;;
76;2021-01-24;D;8;274;6;;;;;;;2;34;;;;
76;2021-01-24;E;21;403;19;;;;;;;2;67;;;;
76;2021-01-25;0;93;3378;55;50;43;1743;1634;33;22;24;414;9;15;140;274
76;2021-01-25;A;2;582;1;;;;;;;3;126;;;;
76;2021-01-25;B;19;1180;5;;;;;;;11;174;;;;
76;2021-01-25;C;30;696;17;;;;;;;7;61;;;;
76;2021-01-25;D;18;326;13;;;;;;;1;20;;;;
76;2021-01-25;E;24;594;19;;;;;;;2;33;;;;
76;2021-01-26;0;102;3029;60;51;51;1523;1506;32;28;19;334;8;11;129;205
76;2021-01-26;A;4;535;1;;;;;;;7;106;;;;
76;2021-01-26;B;21;1049;2;;;;;;;9;117;;;;
76;2021-01-26;C;18;609;7;;;;;;;3;53;;;;
76;2021-01-26;D;16;284;13;;;;;;;0;19;;;;
76;2021-01-26;E;43;552;37;;;;;;;0;39;;;;
76;2021-01-27;0;90;3199;60;53;37;1637;1562;39;21;22;422;8;14;180;240
76;2021-01-27;A;1;555;0;;;;;;;4;109;;;;
76;2021-01-27;B;15;1159;2;;;;;;;14;176;;;;
76;2021-01-27;C;27;639;16;;;;;;;2;67;;;;
76;2021-01-27;D;10;309;9;;;;;;;1;21;;;;
76;2021-01-27;E;37;537;33;;;;;;;1;49;;;;
76;2021-01-28;0;107;3458;78;69;38;1737;1721;57;21;12;376;4;8;151;225
76;2021-01-28;A;3;713;2;;;;;;;5;119;;;;
76;2021-01-28;B;14;1170;4;;;;;;;4;139;;;;
76;2021-01-28;C;30;676;21;;;;;;;3;60;;;;
76;2021-01-28;D;19;344;15;;;;;;;0;21;;;;
76;2021-01-28;E;41;555;36;;;;;;;0;37;;;;
76;2021-01-29;0;75;3423;54;42;33;1695;1727;31;23;14;407;8;6;180;223
76;2021-01-29;A;2;660;0;;;;;;;1;129;;;;
76;2021-01-29;B;11;1150;8;;;;;;;8;138;;;;
76;2021-01-29;C;23;696;13;;;;;;;2;67;;;;
76;2021-01-29;D;8;304;6;;;;;;;1;28;;;;
76;2021-01-29;E;31;613;27;;;;;;;2;44;;;;
76;2021-01-30;0;91;3188;50;43;48;1593;1595;23;27;36;597;11;25;243;354
76;2021-01-30;A;2;553;1;;;;;;;8;209;;;;
76;2021-01-30;B;18;1180;4;;;;;;;20;195;;;;
76;2021-01-30;C;22;632;11;;;;;;;4;99;;;;
76;2021-01-30;D;15;288;9;;;;;;;0;25;;;;
76;2021-01-30;E;34;535;25;;;;;;;4;69;;;;
76;2021-01-31;0;108;3229;62;56;52;1662;1567;37;25;29;570;16;13;252;318
